group,names,scores,logfoldchanges,pvals,pvals_adj
3,MMP24OS,5.291618,1.302528,1.212389102692548e-07,5.834324102060069e-06
3,NRIP3,5.2800603,2.7534747,1.291412641616801e-07,6.18752653909296e-06
3,EHD1,5.278752,1.6662991,1.3006665715707564e-07,6.204828468977023e-06
3,NAPA,5.2676306,1.3679717,1.3819581527527347e-07,6.578360107216047e-06
3,KCTD20,5.266831,1.6763064,1.3879883244545547e-07,6.5927946504113544e-06
3,VAMP5,5.2660313,1.6880413,1.3940439442673056e-07,6.607287591018661e-06
3,PLEKHM2,5.2480774,1.6204966,1.5369483046257067e-07,7.268939164586783e-06
3,EPAS1,5.2468414,1.8389632,1.5472885099918187e-07,7.302139251446368e-06
3,CFP,5.2410994,4.274196,1.5962293220526575e-07,7.516975428390159e-06
3,IL3RA,5.236447,3.1641765,1.6369719588218186e-07,7.692369085130221e-06
3,PRKCB,5.233176,1.40876,1.666219289043136e-07,7.813111855999284e-06
3,PPARD,5.2269974,1.8796873,1.7228487536566792e-07,8.044350273974032e-06
3,RASGEF1B,5.22111,1.3581707,1.7785420227392568e-07,8.251834633772519e-06
3,CRADD,5.2152944,2.1422698,1.8352540907418643e-07,8.479182345293085e-06
3,CXCL2,5.1902895,2.3534584,2.099673975396517e-07,9.62000626394171e-06
3,PDE2A,5.1790953,3.5075972,2.229644783120925e-07,1.0194251158086358e-05
3,FOSB,5.1680465,1.1194453,2.3655330585709984e-07,1.0770766671654947e-05
3,PICALM,5.159324,1.3243691,2.47843166639275e-07,1.1261501902336645e-05
3,CALHM6,5.1466036,2.22344,2.6524535340556144e-07,1.202737280844352e-05
3,FGFR1,5.116074,2.9349694,3.1196079691105797e-07,1.4087560258045148e-05
3,CYB5R4,5.0988464,2.1521711,3.4172926703064853e-07,1.5337367429669432e-05
3,FERMT3,5.0939765,1.8204603,3.506302943754607e-07,1.5672889093303115e-05
3,ARPC3,5.088016,0.8975443,3.6182890420302766e-07,1.614065164550301e-05
3,HLA-DRB5,5.08271,1.2393336,3.720882172457411e-07,1.6531240552865328e-05
3,ETF1,5.081547,1.4222323,3.7437405273908703e-07,1.6599262435157263e-05
3,RIN3,5.0778394,1.5782528,3.817509546514609e-07,1.689228771568396e-05
3,UBAP1,5.0566144,1.3844308,4.2676513297332506e-07,1.8770837608698728e-05
3,RAC1,5.0542154,1.0088904,4.32163293115405e-07,1.89703296251377e-05
3,ENSG00000274213,5.0534887,2.4972763,4.338120635535965e-07,1.900477072045955e-05
3,MANBA,5.0507994,1.5004151,4.3996544024693193e-07,1.9236023781134248e-05
3,VIM,5.0425854,0.8821842,4.592838805322655e-07,2.0040815675923778e-05
3,PPARG,5.036916,2.716877,4.7309334319405066e-07,2.0602512482224877e-05
3,PNP,5.032191,1.577256,4.84906358223149e-07,2.107357338568127e-05
3,TNFSF13B,5.02812,2.2461176,4.953114072289386e-07,2.1400566734339527e-05
3,CD300C,5.0254307,3.2507775,5.023039505943213e-07,2.166013427739277e-05
3,SOAT1,5.0247765,1.6740748,5.040191798341458e-07,2.1691565172040186e-05
3,TBXAS1,4.9935203,1.7584959,5.928858243841654e-07,2.5416657017264262e-05
3,HOTAIRM1,4.9890137,2.2717507,6.068841411860714e-07,2.5966140141953467e-05
3,MIR22HG,4.9547043,2.1482074,7.244039073089547e-07,3.063671294142026e-05
3,SPHK1,4.9445276,2.3475409,7.632866026056632e-07,3.2034730848289594e-05
3,AVPI1,4.9400935,1.990375,7.808502282488334e-07,3.27094442279016e-05
3,LILRB1,4.9316616,2.521483,8.153298848462629e-07,3.408884948201333e-05
3,IGSF6,4.926719,2.0216923,8.362189808977631e-07,3.489587823131614e-05
3,RNASET2,4.918287,1.0557783,8.730483634392622e-07,3.636378713779594e-05
3,GNA12,4.9165425,1.7944112,8.8086088385225e-07,3.6619834702606204e-05
3,CMTM6,4.9062204,1.3447739,9.28480751466295e-07,3.8454140652065456e-05
3,LONRF3,4.900333,2.738997,9.567443829032102e-07,3.955023020452519e-05
3,CHMP4B,4.8849955,1.6525863,1.0343125088199688e-06,4.25966305130501e-05
3,DENND3,4.8840504,2.1822176,1.0392845116682018e-06,4.272139248711606e-05
3,DNM2,4.878381,1.3228672,1.0696031092864583e-06,4.388565593176827e-05
3,HLA-DPA1,4.864061,1.2551395,1.1500145432565766e-06,4.692230025101787e-05
3,PSMB3,4.861808,1.0604222,1.1631863903621647e-06,4.737184277193468e-05
3,RIPK2,4.8550477,1.5798775,1.2035786442189163e-06,4.892625054281406e-05
3,AFF4,4.8185577,1.1737196,1.4459975688191567e-06,5.834931841003833e-05
3,HMGA1,4.8171763,1.233708,1.4560385404736042e-06,5.86468856814936e-05
3,PLA2G7,4.815141,1.8895117,1.4709580522539094e-06,5.913950545734548e-05
3,SLC6A6,4.7987137,1.6459318,1.5968800819487908e-06,6.408501233981352e-05
3,TMEM176B,4.7900634,1.3211805,1.6672852145395253e-06,6.666715716027862e-05
3,DMXL2,4.7709465,2.1964064,1.8336242279256692e-06,7.305265221112558e-05
3,VASP,4.7630234,1.4221005,1.9071390976195512e-06,7.584412845361514e-05
3,RAB32,4.739254,2.206199,2.145066135086658e-06,8.454174631330785e-05
3,ADGRE2,4.726097,2.33515,2.288761766049063e-06,8.95630760835427e-05
3,MYO1G,4.7049446,1.4562187,2.5393485384245262e-06,9.898229472217018e-05
3,ARPC1B,4.7046537,0.9812983,2.5429700126421493e-06,9.898229472217018e-05
3,SLC30A4-AS1,4.680303,2.7919555,2.8645117964359944e-06,0.00011090905532961336
3,CXXC5,4.67616,1.9362744,2.9229690883733885e-06,0.00011277532665176765
3,GABARAPL1,4.674415,1.1877172,2.9479236003786994e-06,0.00011353894189059258
3,CTSH,4.6720166,1.1662378,2.982570009521261e-06,0.00011467251686956569
3,ARL4A,4.662712,1.3174739,3.1206888973890497e-06,0.00011956479134386757
3,B4GALT1,4.66075,1.0477247,3.1505969288337174e-06,0.00012029154107449846
3,PDXK,4.6558795,1.2691936,3.22600545690019e-06,0.00012295721318570014
3,PLPP3,4.6530447,2.6179023,3.2706938895893592e-06,0.00012444480972292248
3,INPP5A,4.646357,2.057655,3.3784771438205358e-06,0.0001283237812554425
3,GAS7,4.645776,2.377204,3.388008906411027e-06,0.00012837839317883436
3,CEP170,4.645558,1.7575929,3.3915899616634578e-06,0.00012837839317883436
3,GNS,4.6403966,1.8747513,3.477408818875244e-06,0.00013140064389124463
3,RETN,4.6385794,4.6869445,3.508119432912468e-06,0.00013233372653278044
3,HEIH,4.6374164,2.2365754,3.527910523544766e-06,0.00013285241135924057
3,TKT,4.63211,1.1320653,3.619573870093823e-06,0.00013607122829248437
3,HLA-DRB6,4.6234603,1.5096146,3.7739117132398183e-06,0.00014114943264892873
3,HLA-DMA,4.611612,1.1368933,3.995584926062095e-06,0.0001489337350745044
3,NFAT5,4.601145,1.0972779,4.20175470029996e-06,0.00015582628898650378
3,FKBP1A,4.5840626,1.2438866,4.560273176271816e-06,0.0001685538280547391
3,RALGDS,4.580792,1.4375758,4.632189734123707e-06,0.00017092469233699425
3,SH2B3,4.5764303,1.6178778,4.7297700286193515e-06,0.00017423300246130114
3,PSME2,4.5677075,1.0964882,4.9308699635508764e-06,0.00018073282039735147
3,HM13,4.552661,1.0582408,5.297157821119201e-06,0.00019383543228295087
3,TRPS1,4.5487356,1.2299299,5.396913427733705e-06,0.00019715767458923527
3,MBP,4.5448833,1.0312248,5.496569016608875e-06,0.00020046525010491273
3,LAMTOR4,4.54452,0.99950117,5.506060894223297e-06,0.0002004789589168191
3,LCP1,4.541249,0.98602325,5.592196836264288e-06,0.00020327866582334583
3,MB21D2,4.5333986,2.4260187,5.804217399100456e-06,0.0002102905256029938
3,TBC1D2,4.519151,2.4707444,6.208798357735334e-06,0.0002245787721765057
3,CD74,4.51668,1.3069807,6.2816728844404044e-06,0.0002268416257382814
3,AP2S1,4.5130453,1.167564,6.390329829548676e-06,0.00023038710428104013
3,JMJD1C,4.512173,0.9353586,6.4166738228810236e-06,0.00023095824993911532
3,PKM,4.5105014,0.9118798,6.467457195590485e-06,0.00023240574942063062
3,VAV2,4.5041046,2.5040946,6.665331887210134e-06,0.00023912557726513096
3,ELOB,4.501633,0.7780279,6.743323815900753e-06,0.0002415296048196895
3,SDC2,4.4825163,3.098402,7.376806804736681e-06,0.0002637898134142587
3,GPX4,4.475538,0.87744987,7.621915069847561e-06,0.00027211226658455773
3,SLC15A3,4.4742293,2.0518832,7.668731561349102e-06,0.00027333994245897804
3,C4orf3,4.4730663,1.0619572,7.710576929575618e-06,0.0002743867440699466
3,RAB5C,4.4717584,1.0589544,7.757913910165626e-06,0.0002756252709408117
3,FGL2,4.471031,1.9901984,7.784332159574446e-06,0.0002758606403316715
3,MAML3,4.4708858,2.2591631,7.789626120678792e-06,0.0002758606403316715
3,TLN1,4.4641256,1.1262676,8.03963244246211e-06,0.0002842565862936121
3,MYD88,4.461073,1.8773298,8.155036026110342e-06,0.00028787408071624177
3,PRELID1,4.460491,1.058543,8.17719645363139e-06,0.00028819375706452165
3,RNF144B,4.456057,2.411539,8.348072625956453e-06,0.00029374530110405487
3,SIRPB1,4.4538765,3.1192615,8.433356941031244e-06,0.00029627218186447144
3,SERPINB1,4.4317064,1.0905007,9.349023152062068e-06,0.00032739445407667036
3,TRIO,4.421675,1.3045417,9.793852251435252e-06,0.0003418831725612128
3,ENSG00000291188,4.3875117,2.4366431,1.1465492123615685e-05,0.0003970852012323719
3,TAF10,4.382569,0.85291016,1.1728818103421108e-05,0.0004049296196710157
3,TRAPPC5,4.381042,1.053516,1.1811299235939497e-05,0.0004071380764839834
3,RAB8B,4.378789,1.1434696,1.1934069627230074e-05,0.00041072622729584316
3,TFDP1,4.3727555,2.0048063,1.2268802081650152e-05,0.0004209290099526523
3,ATP6V1G1,4.3710113,0.92558444,1.2367250111174432e-05,0.0004236457390108226
3,CLEC5A,4.3657775,4.287516,1.2667137537986369e-05,0.0004319002926130174
3,SMOX,4.362143,2.9138198,1.2879461474837474e-05,0.00043778225155274457
3,ITM2B,4.3510942,0.8027883,1.354597712997146e-05,0.0004583125062189729
3,IQSEC1,4.3486958,1.7289907,1.3694966307620285e-05,0.0004626416267852309
3,MT2A,4.3226004,1.2094198,1.5420101720468618e-05,0.000516162674332642
3,MAP3K20,4.318893,2.57129,1.5681374461238064e-05,0.0005241106187713488
3,PLEKHO2,4.311697,1.9212282,1.6200646254571786e-05,0.0005398251703493071
3,MAP2K3,4.309007,1.0485084,1.63988926019419e-05,0.0005456043057517492
3,RIT1,4.3061,1.6603624,1.661581324602508e-05,0.0005519863518226338
3,PLCXD1,4.3030467,3.254271,1.6846521866399074e-05,0.0005588064990736779
3,LINC-PINT,4.2975225,0.7208114,1.7271775731202667e-05,0.0005720495359647726
3,STX11,4.296432,1.3357667,1.7356907381752697e-05,0.0005740046723902335
3,MTMR3,4.2946877,1.7481388,1.749395021850082e-05,0.0005776680979058109
3,BANP,4.2942514,1.493661,1.752837167573022e-05,0.0005779369563608081
3,TGIF1,4.29178,1.3833776,1.772464881605716e-05,0.0005835336478483968
3,TMEM219,4.290399,1.0583105,1.783524334864513e-05,0.0005862969681964182
3,MTHFD1L,4.288291,2.164551,1.800531397268059e-05,0.0005907030028603684
3,LILRA2,4.2788415,4.457118,1.8786867950424307e-05,0.0006139090638420971
3,DUSP6,4.2638674,2.4488015,2.009186728810305e-05,0.0006555791474776888
3,DAPK1,4.2607417,1.7919996,2.0374950686942725e-05,0.0006638309859366584
3,CYRIB,4.253836,1.0953466,2.1013890694087672e-05,0.0006816187081775458
3,RHOA,4.2517285,0.6303571,2.1212705725753728e-05,0.000687054233167564
3,AMPD2,4.2484574,2.3804293,2.1524760967002572e-05,0.0006961360929210596
3,FCGR3A,4.245986,1.7837901,2.1763429049817885e-05,0.0007028213387130616
3,ELL,4.2422786,1.5343094,2.2126159657606683e-05,0.0007124429036458069
3,BZW1,4.2364635,0.9191215,2.2706764940613543e-05,0.0007290031745605446
3,ZYX,4.234501,0.9585703,2.290597084120878e-05,0.0007343266920406174
4,HSPA1A,14.31141,4.64036,1.857095085126451e-46,3.0704505651576596e-42
4,DNAJB1,14.28302,3.88885,2.7923340898123494e-46,3.0704505651576596e-42
4,HSPA1B,14.160657,4.521464,1.6048664583701627e-45,1.176474105082554e-41
4,CACYBP,13.633572,3.0290537,2.5289351336001543e-42,1.390408536453365e-38
4,MS4A1,13.473282,4.5728893,2.2465344797606164e-41,9.881157255779095e-38
4,CD37,13.317247,2.5924957,1.8375882376637857e-40,6.73537342045033e-37
4,DNAJA1,12.673594,2.4749744,8.283019733342165e-37,2.6022881425094413e-33
4,HSPH1,12.371502,2.905475,3.727866995717393e-35,1.0247906371227113e-31
4,IER5,12.288753,3.3063383,1.0410017519535975e-34,2.3165353470683333e-31
4,CD83,12.287799,3.1598785,1.053353649994695e-34,2.3165353470683333e-31
4,BANK1,12.26205,4.5178785,1.4479045848202752e-34,2.8947561481243173e-31
4,HSP90AA1,12.192505,2.337269,3.407812526575848e-34,6.245384423704672e-31
4,HSPE1,11.8364935,2.4426231,2.5280309165284544e-32,4.276650455099521e-29
4,NR4A1,11.732617,3.0739253,8.673490017356557e-32,1.3624813747264671e-28
4,RPS8,11.709435,1.2470095,1.1403632752125872e-31,1.6719246098983478e-28
4,RPS23,11.40749,1.2143774,3.836430069145277e-30,5.2731731300401835e-27
4,CD79A,11.379026,3.4922652,5.319043934851232e-30,6.88096554207343e-27
4,FKBP4,11.084123,2.9176574,1.4981229604364276e-28,1.8303733414398842e-25
4,KLF2,10.660327,2.7764359,1.560482079475982e-26,1.806216941675568e-23
4,HSPA8,10.645802,2.0035071,1.8240733600405578e-26,2.0057510667005974e-23
4,HSP90AB1,10.469226,1.7628117,1.1961668821619457e-25,1.195731912386614e-22
4,BAG3,10.393519,2.786377,2.6537560534715856e-25,2.5374523099107437e-22
4,CD74,10.351631,2.909423,4.114139053223437e-25,3.7699227524370765e-22
4,ZFAND2A,10.122825,2.728541,4.376015614354719e-24,3.8494934156355596e-21
4,DEDD2,10.000388,2.865758,1.5180088885698612e-23,1.2364463510158663e-20
4,MRPL18,9.991732,2.7048562,1.656618770518799e-23,1.3011557143303367e-20
4,HSPD1,9.923361,2.0635543,3.294707128260068e-23,2.4985241091274283e-20
4,HSPA6,9.91221,4.05189,3.684036127429041e-23,2.7006440838139826e-20
4,RPS18,9.660882,1.0785912,4.420409010376604e-22,3.1359237082645894e-19
4,HLA-DPB1,9.6418085,2.334857,5.324143405653396e-22,3.6590175555352967e-19
4,RPL32,9.550843,1.0283403,1.2864457847560604e-21,8.573186575259176e-19
4,MEF2C,9.506167,3.3785305,1.978158810348092e-21,1.2795196634463305e-18
4,NAPSB,9.492376,3.3788834,2.2582658196673117e-21,1.4189651973178149e-18
4,LTB,9.344044,2.641938,9.272319722463973e-21,5.664357092678547e-18
4,HLA-DRA,9.301642,2.9502473,1.3829248735355426e-20,8.219806437511798e-18
4,EEF1B2,9.126314,1.3686435,7.087104543335908e-20,4.1015685030800864e-17
4,PPP1R15A,9.101079,1.733414,8.943901258297078e-20,5.0434429864735726e-17
4,CHORDC1,9.065866,2.3542273,1.2361790867168928e-19,6.796512618769477e-17
4,HSPB1,9.047747,2.203843,1.459489180566972e-19,7.82855757537289e-17
4,IRF8,8.951719,3.0316484,3.4998711891672715e-19,1.7899806323759683e-16
4,AHSA1,8.939909,2.4294777,3.894918300084213e-19,1.9467509830784547e-16
4,LINC00926,8.87616,4.5016856,6.920846264699154e-19,3.382294467850307e-16
4,ABHD3,8.657843,2.5439537,4.807752870813872e-18,2.298523937716058e-15
4,STIP1,8.550738,2.1631832,1.2230327990213702e-17,5.722752620442122e-15
4,HLA-DPA1,8.54773,2.1540494,1.2553195933529644e-17,5.751455936878832e-15
4,RPL34,8.530785,0.9550206,1.453580072420935e-17,6.523904684220654e-15
4,RPL11,8.513546,0.930611,1.6869415443640398e-17,7.419843688730793e-15
4,HLA-DQB1,8.486623,1.9940662,2.1272889651338316e-17,9.17320371004377e-15
4,BLK,8.462194,3.5636063,2.623931145957622e-17,1.1097210338826928e-14
4,DNAJB4,8.45119,2.8608768,2.8834776300794096e-17,1.1964800007680448e-14
4,ANKRD33B,8.441947,3.588743,3.12094676772017e-17,1.2710344688092958e-14
4,RPL23A,8.3489275,1.0436882,6.888547909198984e-17,2.6119473382604147e-14
4,RPS6,8.32758,0.96584386,8.251149740213697e-17,3.075581103165756e-14
4,ADAM28,8.320905,3.0695515,8.729454226047014e-17,3.199635955653766e-14
4,HLA-DQA1,8.243438,1.8707772,1.6733262249633534e-16,6.032752514654765e-14
4,PMAIP1,8.189225,2.2579956,2.62913809957115e-16,9.325807271898182e-14
4,RPL19,8.186364,0.8648486,2.6923679897439247e-16,9.379588148442694e-14
4,RUBCNL,8.18409,3.4609785,2.7436948303200804e-16,9.379588148442694e-14
4,HSPA4,8.182842,2.2495334,2.7722500438740226e-16,9.379588148442694e-14
4,CD19,8.174847,4.009327,2.962427109200002e-16,9.871166209928249e-14
4,RPS14,8.097672,0.9186004,5.602052705163445e-16,1.8388110909246938e-13
4,RPS25,8.030329,0.97941315,9.721156750166553e-16,3.143936459553865e-13
4,EEF1G,7.998638,1.1206328,1.2580304528937467e-15,4.009653002904243e-13
4,CCT4,7.9505877,1.7009126,1.8562876065505665e-15,5.749785499050712e-13
4,RPL36,7.899603,0.84578663,2.797928705343935e-15,8.429047683277236e-13
4,DUSP1,7.8825107,1.5714715,3.2086817312490642e-15,9.535855220760733e-13
4,GNG7,7.848985,2.7990773,4.1941666170358085e-15,1.2136593716033092e-12
4,RPL12,7.813773,0.79072416,5.5501032238351674e-15,1.5851671441374416e-12
4,EEF1A1,7.6790123,0.90264225,1.603198946851053e-14,4.520198876813891e-12
4,RPS27,7.6018386,0.9915163,2.919530147832266e-14,8.025788376390899e-12
4,RPL9,7.567213,0.875242,3.813164977248887e-14,1.0352978293784879e-11
4,RPL26,7.557163,0.8516425,4.119563365458833e-14,1.1048467991850081e-11
4,UBC,7.5471125,1.050012,4.4501393457346756e-14,1.1791260782096023e-11
4,FCMR,7.5022902,2.6469884,6.271236490122807e-14,1.6225533281268326e-11
4,RPL13,7.485711,0.7546589,7.116083754129457e-14,1.8197315572187794e-11
4,RPL3,7.463043,0.89212793,8.454672701736463e-14,2.1128995688248666e-11
4,RPS15,7.434653,0.7394613,1.0484278150056791e-13,2.5647365470094533e-11
4,RPS28,7.4345064,0.75786144,1.0495920754403911e-13,2.5647365470094533e-11
4,RPS3A,7.42585,0.8739839,1.1205797785428467e-13,2.67867287931677e-11
4,ARHGAP24,7.4233556,3.1070867,1.141895336633657e-13,2.7002755100266008e-11
4,RPLP2,7.392325,0.8260193,1.4428351402408593e-13,3.3756202557635086e-11
4,RPL29,7.380074,0.8256801,1.58201745439871e-13,3.652201157654736e-11
4,UBB,7.379047,1.282065,1.5942675115262577e-13,3.652201157654736e-11
4,RPL10A,7.376626,0.9624133,1.6235126091813775e-13,3.680854567125449e-11
4,AFF3,7.3614407,3.314522,1.8193591233539855e-13,4.082790391918454e-11
4,RPS5,7.2920427,0.9385492,3.052898677378941e-13,6.647460169595809e-11
4,RPL41,7.2325487,0.7650282,4.740126599397778e-13,1.0142759506524574e-10
4,RPL8,7.2322555,0.8066413,4.750382999145286e-13,1.0142759506524574e-10
4,RPS2,7.228587,0.76157755,4.880441234117864e-13,1.0320256117376931e-10
4,RPL39,7.1839848,0.8559922,6.770832599610126e-13,1.3916275750525784e-10
4,SNX2,7.1418033,2.1001978,9.211425474645306e-13,1.8416151730763597e-10
4,CD79B,7.076147,3.6241426,1.4821759645799607e-12,2.93657782099482e-10
4,RPL18,7.0347724,0.84327465,1.9958638456512172e-12,3.919021222639426e-10
4,CD69,7.003008,1.7486651,2.5052452303247718e-12,4.749599405629515e-10
4,RPS13,6.941313,0.86510235,3.884722648126999e-12,7.179228611563779e-10
4,RPS27A,6.9358845,0.86904514,4.0368759123468994e-12,7.375281048998368e-10
4,RPL30,6.9351506,0.86697596,4.057880169738098e-12,7.375281048998368e-10
4,SNX3,6.9161506,1.4539341,4.640803736155747e-12,8.365619325044031e-10
4,SMIM14,6.9023595,2.9849262,5.114587467116607e-12,9.144716063156783e-10
4,SWAP70,6.8746295,2.2228475,6.215115699637042e-12,1.1022808424711114e-09
4,RPL5,6.8616447,0.98333067,6.807206854228026e-12,1.1976327451054619e-09
4,HLA-DRB5,6.8576837,1.6709146,6.998605495529639e-12,1.221534381410221e-09
4,RPL10,6.8208575,0.7666328,9.049879583474134e-12,1.5671256047225445e-09
4,RPS10,6.814622,0.8859722,9.451207935867808e-12,1.6238356634812878e-09
4,PIKFYVE,6.795475,2.4803162,1.0795619420638425e-11,1.8404438937882189e-09
4,RPS21,6.779923,0.8899533,1.202400117875515e-11,2.034091030178333e-09
4,RPS4X,6.6944594,0.8221558,2.1647014519812785e-11,3.552695099400916e-09
4,CDC42EP3,6.678394,1.9358908,2.4157500906691056e-11,3.935346369925553e-09
4,TCP1,6.633718,1.6236587,3.273344786243531e-11,5.293191069049098e-09
4,ITSN2,6.6034207,1.6240735,4.017767404566611e-11,6.449543121257584e-09
4,RALGPS2,6.6023207,2.576238,4.0477122681057236e-11,6.450528130447904e-09
4,RPL21,6.5972586,0.83457977,4.188295068337194e-11,6.626545693731768e-09
4,RHOB,6.5671816,1.6454107,5.127653752597304e-11,8.054811523365708e-09
4,CD52,6.5500154,1.368159,5.753112984980465e-11,8.97322416777946e-09
4,RPLP1,6.510548,0.71736693,7.487701293274541e-11,1.1515351527391168e-08
4,RPSA,6.465359,0.9648294,1.0105857485544137e-10,1.5118912777012697e-08
4,SP110,6.4168687,2.2548792,1.3910583616965795e-10,2.0259705622802103e-08
4,RPL18A,6.4107065,0.72886425,1.4484682103040738e-10,2.0957047948031047e-08
4,CHCHD10,6.3998494,1.4324832,1.5553033993427657e-10,2.2355707423755623e-08
4,RPL7A,6.380629,0.7444532,1.7636180154461003e-10,2.518538142577314e-08
4,TAF7,6.3741736,1.7614313,1.839520707168531e-10,2.6099831865838926e-08
4,RPL28,6.3716793,0.67955214,1.8696936473054598e-10,2.635788634073184e-08
4,TNFRSF13B,6.348718,3.3405032,2.171165537450925e-10,3.003036006265455e-08
4,RHEBL1,6.2824016,4.2024603,3.3338272309060326e-10,4.582345528880342e-08
4,NUDC,6.2774863,1.4737456,3.44090495028539e-10,4.7001479296072236e-08
4,RACK1,6.261054,0.7723335,3.823843362415029e-10,5.15913884823505e-08
4,JUN,6.252324,1.2197843,4.0438894302138996e-10,5.4227570944673224e-08
4,HLA-DQA2,6.2501235,1.4103346,4.1012855576121646e-10,5.4663922413943467e-08
4,RPS12,6.236479,0.75478673,4.475305365068974e-10,5.928970818590173e-08
4,ANKRD37,6.1893086,2.1586206,6.042864793806285e-10,7.863590683159042e-08
4,RPS9,6.1565905,0.67808616,7.432770347108328e-10,9.615381498447433e-08
4,ZFAS1,6.103772,1.0479785,1.0359407051615866e-09,1.3245586039484658e-07
4,CD40,6.0865326,2.4163408,1.1538220594729335e-09,1.466754608782009e-07
4,SLBP,6.027185,1.5628523,1.6683996432465718e-09,2.072962991767153e-07
4,CKS2,6.0197024,1.7452785,1.747380383461612e-09,2.158898280510549e-07
4,RPS20,6.0103126,1.0603002,1.8516613018498596e-09,2.2623186305712283e-07
4,POU2F2,5.9345326,2.746123,2.9468402121819763e-09,3.5608192278190123e-07
4,MARCKSL1,5.9269767,1.6991857,3.085631598068525e-09,3.688000549169728e-07
4,SNAP23,5.88861,2.1164105,3.894580961194149e-09,4.604818521429125e-07
4,BCAS4,5.8775325,2.640329,4.164271516409804e-09,4.871311658983214e-07
4,TCF4,5.8591194,2.3144999,4.653283518568036e-09,5.41455085398668e-07
4,LY9,5.8484087,1.8063126,4.962974411509565e-09,5.714436296226093e-07
4,RAC2,5.8357177,1.2553426,5.3559502472910356e-09,6.134794679084607e-07
4,DNAJB6,5.813343,1.1005263,6.123733029874128e-09,6.977882735388177e-07
4,RPS15A,5.7839994,0.81447405,7.294513416373486e-09,8.143194875781e-07
4,HLA-DRB1,5.7770305,1.4760206,7.60305346586503e-09,8.444765243500188e-07
4,TSPAN33,5.6961155,3.148299,1.2256797895285819e-08,1.3278398980942152e-06
4,IGKC,5.6908336,2.178551,1.2642075150925233e-08,1.3628652780350379e-06
4,TNFAIP8,5.6865788,1.6455772,1.2960970923467157e-08,1.3904276709701937e-06
4,UVRAG,5.6671386,1.8310024,1.4520198577776735e-08,1.5501369277789607e-06
4,SYNGR2,5.6211424,1.1479043,1.8969891547625967e-08,1.9771841465184373e-06
4,FCHSD2,5.619088,2.011536,1.9196777605407943e-08,1.99139402404779e-06
4,ID3,5.588424,2.2305293,2.2913941950929357e-08,2.3547822961908336e-06
4,SP140,5.5539455,1.6836199,2.7929280549246118e-08,2.8305103126222147e-06
4,VPREB3,5.5260687,3.7833552,3.274855605478908e-08,3.2588517862304138e-06
4,EIF4A2,5.5245285,1.1646354,3.303718700003533e-08,3.2727649392107073e-06
4,CD70,5.5157986,2.5076265,3.471996380956476e-08,3.4240423502239833e-06
4,RPS7,5.50098,0.7276128,3.776858743526539e-08,3.69158566611714e-06
4,RPL37,5.4896827,0.66102874,4.026562438513591e-08,3.858097005385082e-06
4,IRF4,5.489316,1.7188274,4.034932299193201e-08,3.858097005385082e-06
4,STK17A,5.479926,1.1873424,4.2550371955938134e-08,4.0509427708008285e-06
4,HLA-DMA,5.4773583,1.3042672,4.317221123362312e-08,4.0924278855596535e-06
4,PKIG,5.474864,2.778969,4.378471574377476e-08,4.121839002828176e-06
4,LGALS1,5.4559374,1.2983786,4.871510331680337e-08,4.539587085352287e-06
4,MCU,5.4514627,2.2868056,4.995720640944229e-08,4.6356914909555054e-06
4,MBNL2,5.447061,1.9353899,5.120886653725465e-08,4.731871398686153e-06
4,PLEKHF2,5.4462543,2.3567703,5.1441611254459606e-08,4.7334891828789775e-06
4,RPL27,5.4416327,0.6959146,5.2794485244658553e-08,4.837734664585545e-06
4,TPD52,5.439652,2.0600796,5.338478690798105e-08,4.871527940582239e-06
4,JUND,5.418378,0.8245524,6.014225129868778e-08,5.465489217193147e-06
4,TNFSF9,5.413756,2.335306,6.171622003380115e-08,5.56255373353834e-06
4,CD48,5.368567,1.3396784,7.936476090610137e-08,7.0663555540363616e-06
4,RPL15,5.3636518,0.7134222,8.155604242549482e-08,7.232179375086622e-06
4,FAU,5.3381963,0.62622243,9.387584005395016e-08,8.258069897865888e-06
4,REL,5.329173,1.019572,9.866096614448269e-08,8.61012685495819e-06
4,STAP1,5.3123,3.9129827,1.082499435032622e-07,9.409615642386333e-06
4,RPL22,5.30203,0.721256,1.1452191522892169e-07,9.915614014623802e-06
4,HLA-DMB,5.298509,1.5820043,1.1675217287938546e-07,1.0069073670444881e-05
4,SMAP2,5.2648373,1.1032382,1.4031372575639378e-07,1.2006923956554912e-05
4,RPLP0,5.2438564,0.7458586,1.5725462364601882e-07,1.3404432880710255e-05
4,KLF6,5.19654,1.003988,2.030322028239779e-07,1.7173400786557394e-05
4,IGHA1,5.180988,2.0802402,2.2071414565588172e-07,1.8597492303694066e-05
4,BCL2,5.1793003,1.5419221,2.2271962303786527e-07,1.8694847136827227e-05
4,CGAS,5.145995,2.223809,2.661060579876935e-07,2.216744101236877e-05
4,BST2,5.0731497,1.112481,3.9128440297116507e-07,3.175323464996997e-05
4,LY86,5.0275936,2.0805128,4.966728054420458e-07,3.957546499015026e-05
4,SELL,4.9824047,2.170177,6.2798990043038e-07,4.950091000094953e-05
4,RPL35A,4.9779296,0.6758306,6.426802764547406e-07,5.047794514211662e-05
4,GAS5,4.9744816,1.0404185,6.542244261004099e-07,5.120179209537443e-05
